zipcode,city,state
35046,Clanton,AL
35048,Clay,AL
35126,Clay,AL
35146,Clay,AL
35173,Clay,AL
35215,Clay,AL
35235,Clay,AL
36016,Clayton,AL
35049,Cleveland,AL
35121,Cleveland,AL
35448,Clinton,AL
36017,Clio,AL
36048,Clio,AL
36317,Clopton,AL
35617,Cloverdale,AL
35449,Coaling,AL
35453,Coaling,AL
36523,Coden,AL
36318,"Coffee Springs",AL
36524,Coffeeville,AL
35452,Coker,AL
35961,Collinsville,AL
36319,Columbia,AL
35040,Columbiana,AL
35051,Columbiana,AL
35052,"Cook Springs",AL
36020,Coosada,AL
36025,Coosada,AL
36054,Coosada,AL
35550,Cordova,AL
35404,Cottondale,AL
35453,Cottondale,AL
36851,Cottonton,AL
36320,Cottonwood,AL
35618,Courtland,AL
35672,Courtland,AL
36301,Cowarts,AL
36303,Cowarts,AL
36312,Cowarts,AL
36321,Cowarts,AL
36435,Coy,AL
36255,Cragford,AL
35053,"Crane Hill",AL
36505,Creola,AL
36525,Creola,AL
35054,Cropwell,AL
35962,Crossville,AL
35963,Crossville,AL
36907,Cuba,AL
35055,Cullman,AL
35056,Cullman,AL
35057,Cullman,AL
35058,Cullman,AL
35077,Cullman,AL
35179,Cullman,AL
36852,Cusseta,AL
36850,Dadeville,AL
36853,Dadeville,AL
36861,Dadeville,AL
36322,Daleville,AL
36330,Daleville,AL
36352,Daleville,AL
35619,Danville,AL
36526,Daphne,AL
36527,Daphne,AL
36532,Daphne,AL
36528,"Dauphin Island",AL
36256,Daviston,AL
36276,Daviston,AL
35963,Dawson,AL
36257,"De Armanville",AL
36022,Deatsville,AL
36054,Deatsville,AL
35601,Decatur,AL
35602,Decatur,AL
35603,Decatur,AL
35609,Decatur,AL
35640,Decatur,AL
35671,Decatur,AL
35673,Decatur,AL
35699,Decatur,AL
36529,"Deer Park",AL
36584,"Deer Park",AL
35551,Delmar,AL
36258,Delta,AL
36732,Demopolis,AL
36742,Demopolis,AL
35552,Detroit,AL
36436,Dickinson,AL
36736,"Dixons Mills",AL
35060,Docena,AL
35061,Dolomite,AL
35062,Dora,AL
35130,Dora,AL
36301,Dothan,AL
36302,Dothan,AL
36303,Dothan,AL
36304,Dothan,AL
36305,Dothan,AL
36312,Dothan,AL
36321,Dothan,AL
36345,Dothan,AL
36350,Dothan,AL
35553,"Double Springs",AL
35957,Douglas,AL
35964,Douglas,AL
35980,Douglas,AL
36028,Dozier,AL
35456,Duncanville,AL
35744,Dutton,AL
36023,"East Tallassee",AL
36260,Eastaboga,AL
35457,Echola,AL
36024,Eclectic,AL
36261,Edwardsville,AL
36262,Edwardsville,AL
36264,Edwardsville,AL
36269,Edwardsville,AL
36272,Edwardsville,AL
36613,"Eight Mile",AL
36323,Elba,AL
36530,Elberta,AL
35554,Eldridge,AL
35620,Elkmont,AL
36020,Elmore,AL
36022,Elmore,AL
36025,Elmore,AL
36092,Elmore,AL
35458,Elrod,AL
35459,Emelle,AL
35063,Empire,AL
36330,Enterprise,AL
36331,Enterprise,AL
35460,Epes,AL
36026,Equality,AL
35745,Estillfork,AL
35461,Ethelsville,AL
36016,Eufaula,AL
36027,Eufaula,AL
36072,Eufaula,AL
35462,Eutaw,AL
35621,Eva,AL
36401,Evergreen,AL
36439,Excel,AL
36445,Excel,AL
36460,Excel,AL
35746,Fackler,AL
35064,Fairfield,AL
35228,Fairfield,AL
36526,Fairhope,AL
36532,Fairhope,AL
36533,Fairhope,AL
35622,Falkville,AL
35640,Falkville,AL
36738,Faunsdale,AL
35555,Fayette,AL
36029,Fitzpatrick,AL
36855,"Five Points",AL
35966,"Flat Rock",AL
36441,Flomaton,AL
36442,Florala,AL
35630,Florence,AL
35631,Florence,AL
35632,Florence,AL
35633,Florence,AL
35634,Florence,AL
36530,Foley,AL
36535,Foley,AL
36536,Foley,AL
36542,Foley,AL
36580,Foley,AL
36030,"Forest Home",AL
36740,Forkland,AL
36031,"Fort Davis",AL
36032,"Fort Deposit",AL
36856,"Fort Mitchell",AL
35967,"Fort Payne",AL
35968,"Fort Payne",AL
35984,"Fort Payne",AL
36362,"Fort Rucker",AL
35463,Fosters,AL
36083,Franklin,AL
36538,Frankville,AL
36445,"Frisco City",AL
36539,Fruitdale,AL
36262,Fruithurst,AL
36436,Fulton,AL
36446,Fulton,AL
36451,Fulton,AL
35068,Fultondale,AL
35207,Fultondale,AL
35215,Fultondale,AL
35217,Fultondale,AL
36741,Furman,AL
35971,Fyffe,AL
35901,Gadsden,AL
35902,Gadsden,AL
35903,Gadsden,AL
35904,Gadsden,AL
35905,Gadsden,AL
35906,Gadsden,AL
35954,Gadsden,AL
36540,Gainestown,AL
35464,Gainesville,AL
35972,Gallant,AL
36742,Gallion,AL
36038,Gantt,AL
36421,Gantt,AL
35070,"Garden City",AL
35077,"Garden City",AL
35071,Gardendale,AL
35116,Gardendale,AL
35117,Gardendale,AL
35119,Gardendale,AL
35181,Gardendale,AL
35215,Gardendale,AL
35217,Gardendale,AL
35973,Gaylesville,AL
36340,Geneva,AL
36033,Georgiana,AL
35962,Geraldine,AL
35974,Geraldine,AL
36908,Gilbertown,AL
35554,"Glen Allen",AL
35555,"Glen Allen",AL
35559,"Glen Allen",AL
35594,"Glen Allen",AL
36034,Glenwood,AL
35560,Goodsprings,AL
35072,Goodwater,AL
36449,Goodway,AL
35466,Gordo,AL
36343,Gordon,AL
36370,Gordon,AL
36035,Goshen,AL
36079,Goshen,AL
36036,Grady,AL
36263,Graham,AL
36541,"Grand Bay",AL
35747,Grant,AL
35005,Graysville,AL
35073,Graysville,AL
35117,Graysville,AL
35214,Graysville,AL
35074,"Green Pond",AL
36744,Greensboro,AL
36037,Greenville,AL
36451,"Grove Hill",AL
35975,Groveoak,AL
35563,Guin,AL
36542,"Gulf Shores",AL
36547,"Gulf Shores",AL
36561,"Gulf Shores",AL
35950,Guntersville,AL
35951,Guntersville,AL
35976,Guntersville,AL
35748,Gurley,AL
35564,Hackleburg,AL
35565,Haleyville,AL
35563,Hamilton,AL
35570,Hamilton,AL
35077,Hanceville,AL
36039,Hardaway,AL
35078,Harpersville,AL
35147,Harpersville,AL
35186,Harpersville,AL
36344,Hartford,AL
35640,Hartselle,AL
35749,Harvest,AL
36858,Hatchechubbee,AL
35079,Hayden,AL
35180,Hayden,AL
36040,Hayneville,AL
35750,"Hazel Green",AL
35761,"Hazel Green",AL
36303,Headland,AL
36345,Headland,AL
36264,Heflin,AL
35022,Helena,AL
35080,Helena,AL
35114,Helena,AL
35124,Helena,AL
35765,Henagar,AL
35968,Henagar,AL
35978,Henagar,AL
35989,Henagar,AL
35979,Higdon,AL
36041,"Highland Home",AL
35643,Hillsboro,AL
35571,Hodges,AL
35072,Hollins,AL
35082,Hollins,AL
35150,Hollins,AL
35055,"Holly Pond",AL
35083,"Holly Pond",AL
35751,Hollytree,AL
35752,Hollywood,AL
35769,Hollywood,AL
36859,"Holy Trinity",AL
36042,Honoraville,AL
36043,"Hope Hull",AL
35980,Horton,AL
35572,Houston,AL
35613,Huntsville,AL
35649,Huntsville,AL
35671,Huntsville,AL
35741,Huntsville,AL
35748,Huntsville,AL
35749,Huntsville,AL
35756,Huntsville,AL
35757,Huntsville,AL
35758,Huntsville,AL
35759,Huntsville,AL
35763,Huntsville,AL
35773,Huntsville,AL
35801,Huntsville,AL
35802,Huntsville,AL
35803,Huntsville,AL
35804,Huntsville,AL
35805,Huntsville,AL
35806,Huntsville,AL
35807,Huntsville,AL
35808,Huntsville,AL
35809,Huntsville,AL
35810,Huntsville,AL
35811,Huntsville,AL
35812,Huntsville,AL
35814,Huntsville,AL
35815,Huntsville,AL
35816,Huntsville,AL
35824,Huntsville,AL
35893,Huntsville,AL
35894,Huntsville,AL
35895,Huntsville,AL
35896,Huntsville,AL
35897,Huntsville,AL
35898,Huntsville,AL
35899,Huntsville,AL
36860,Hurtsboro,AL
36543,Huxford,AL
35978,Ider,AL
35981,Ider,AL
36544,Irvington,AL
36910,Jachin,AL
36346,Jack,AL
36545,Jackson,AL
36861,"Jacksons Gap",AL
36265,Jacksonville,AL
35501,Jasper,AL
35502,Jasper,AL
35503,Jasper,AL
35504,Jasper,AL
36745,Jefferson,AL
35085,Jemison,AL
36749,Jones,AL
35016,Joppa,AL
35087,Joppa,AL
35501,Kansas,AL
35549,Kansas,AL
35573,Kansas,AL
35468,Kellerman,AL
35089,Kellyton,AL
35574,Kennedy,AL
36045,Kent,AL
35645,Killen,AL
35071,Kimberly,AL
35091,Kimberly,AL
35116,Kimberly,AL
35180,Kimberly,AL
36453,Kinston,AL
35469,Knoxville,AL
35754,"Laceys Spring",AL
36862,Lafayette,AL
36852,Lanett,AL
36863,Lanett,AL
35755,Langston,AL
35771,Langston,AL
36046,Lapine,AL
36793,Lawley,AL
35004,Leeds,AL
35094,Leeds,AL
35173,Leeds,AL
35210,Leeds,AL
35983,Leesburg,AL
35646,Leighton,AL
36454,Lenox,AL
36548,Leroy,AL
35647,Lester,AL
36047,Letohatchee,AL
35648,Lexington,AL
36549,Lillian,AL
35096,Lincoln,AL
35160,Lincoln,AL
36260,Lincoln,AL
36748,Linden,AL
36251,Lineville,AL
36266,Lineville,AL
36912,Lisman,AL
36550,"Little River",AL
35470,Livingston,AL
36832,Loachapoka,AL
36865,Loachapoka,AL
36442,Lockhart,AL
36455,Lockhart,AL
35049,"Locust Fork",AL
35097,"Locust Fork",AL
35133,"Locust Fork",AL
35098,Logan,AL
36048,Louisville,AL
36751,"Lower Peach Tree",AL
36752,Lowndesboro,AL
36507,Loxley,AL
36527,Loxley,AL
36551,Loxley,AL
36567,Loxley,AL
36578,Loxley,AL
36049,Luverne,AL
35565,Lynn,AL
35575,Lynn,AL
35756,Madison,AL
35757,Madison,AL
35758,Madison,AL
36754,Magnolia,AL
36535,"Magnolia Springs",AL
36555,"Magnolia Springs",AL
36553,Malcolm,AL
36556,Malcolm,AL
36301,Malvern,AL
36305,Malvern,AL
36349,Malvern,AL
36375,Malvern,AL
36750,Maplesville,AL
36790,Maplesville,AL
36022,Marbury,AL
36051,Marbury,AL
35004,Margaret,AL
35112,Margaret,AL
35120,Margaret,AL
36756,Marion,AL
36759,"Marion Junction",AL
36052,Mathews,AL
35114,Maylene,AL
35111,"Mc Calla",AL
36553,"Mc Intosh",AL
36456,"Mc Kenzie",AL
35471,"Mc Shan",AL
36753,"Mc Williams",AL
36445,Megargel,AL
36457,Megargel,AL
36913,Melvin,AL
35984,Mentone,AL
35750,Meridianville,AL
35759,Meridianville,AL
35773,Meridianville,AL
36458,Mexia,AL
36350,"Midland City",AL
36053,Midway,AL
36022,Millbrook,AL
36025,Millbrook,AL
36054,Millbrook,AL
35072,Millerville,AL
36251,Millerville,AL
36267,Millerville,AL
35576,Millport,AL
36558,Millry,AL
36761,Minter,AL
36571,Mobile,AL
36572,Mobile,AL
36575,Mobile,AL
36582,Mobile,AL
36590,Mobile,AL
36601,Mobile,AL
36602,Mobile,AL
36603,Mobile,AL
36604,Mobile,AL
36605,Mobile,AL
36606,Mobile,AL
36607,Mobile,AL
36608,Mobile,AL
36609,Mobile,AL
36610,Mobile,AL
36611,Mobile,AL
36613,Mobile,AL
36615,Mobile,AL
36616,Mobile,AL
36617,Mobile,AL
36618,Mobile,AL
36619,Mobile,AL
36621,Mobile,AL
36622,Mobile,AL
36625,Mobile,AL
36628,Mobile,AL
36630,Mobile,AL
36633,Mobile,AL
36640,Mobile,AL
36641,Mobile,AL
36644,Mobile,AL
36652,Mobile,AL
36660,Mobile,AL
36663,Mobile,AL
36670,Mobile,AL
36671,Mobile,AL
36675,Mobile,AL
36685,Mobile,AL
36688,Mobile,AL
36689,Mobile,AL
36690,Mobile,AL
36691,Mobile,AL
36693,Mobile,AL
36695,Mobile,AL
36460,Monroeville,AL
36461,Monroeville,AL
36462,Monroeville,AL
35115,Montevallo,AL
36013,Montgomery,AL
36043,Montgomery,AL
36064,Montgomery,AL
36101,Montgomery,AL
36102,Montgomery,AL
36103,Montgomery,AL
36104,Montgomery,AL
36105,Montgomery,AL
36106,Montgomery,AL
36107,Montgomery,AL
36108,Montgomery,AL
36109,Montgomery,AL
36110,Montgomery,AL
36111,Montgomery,AL
36112,Montgomery,AL
36113,Montgomery,AL
36115,Montgomery,AL
36116,Montgomery,AL
36117,Montgomery,AL
36118,Montgomery,AL
36120,Montgomery,AL
36121,Montgomery,AL
36123,Montgomery,AL
36124,Montgomery,AL
36125,Montgomery,AL
36130,Montgomery,AL
36131,Montgomery,AL
36132,Montgomery,AL
36133,Montgomery,AL
36134,Montgomery,AL
36135,Montgomery,AL
36140,Montgomery,AL
36141,Montgomery,AL
36142,Montgomery,AL
36177,Montgomery,AL
36191,Montgomery,AL
36559,Montrose,AL
35004,Moody,AL
35094,Moody,AL
35120,Moody,AL
35173,Moody,AL
35649,Mooresville,AL
35071,Morris,AL
35116,Morris,AL
36762,Morvin,AL
35650,Moulton,AL
35474,Moundville,AL
35651,"Mount Hope",AL
36057,"Mount Meigs",AL
35071,"Mount Olive",AL
35072,"Mount Olive",AL
35117,"Mount Olive",AL
36560,"Mount Vernon",AL
35005,Mulga,AL
35118,Mulga,AL
36268,Munford,AL
36269,Muscadine,AL
35646,"Muscle Shoals",AL
35660,"Muscle Shoals",AL
35661,"Muscle Shoals",AL
35662,"Muscle Shoals",AL
35674,"Muscle Shoals",AL
36763,Myrtlewood,AL
36764,Nanafalia,AL
36782,Nanafalia,AL
35575,"Natural Bridge",AL
35577,"Natural Bridge",AL
35578,Nauvoo,AL
36915,Needham,AL
36921,Needham,AL
36351,"New Brockton",AL
35119,"New Castle",AL
35760,"New Hope",AL
35761,"New Market",AL
36765,Newbern,AL
36322,Newton,AL
36350,Newton,AL
36352,Newton,AL
36360,Newton,AL
36371,Newton,AL
36345,Newville,AL
36353,Newville,AL
35762,Normal,AL
35406,Northport,AL
35452,Northport,AL
35473,Northport,AL
35475,Northport,AL
35476,Northport,AL
36866,Notasulga,AL
36766,"Oak Hill",AL
36768,"Oak Hill",AL
35579,Oakman,AL
35120,Odenville,AL
35146,Odenville,AL
35182,Odenville,AL
36271,Ohatchee,AL
35121,Oneonta,AL
35133,Oneonta,AL
36801,Opelika,AL
36802,Opelika,AL
36803,Opelika,AL
36804,Opelika,AL
36830,Opelika,AL
36852,Opelika,AL
36467,Opp,AL
36530,"Orange Beach",AL
36542,"Orange Beach",AL
36561,"Orange Beach",AL
36767,Orrville,AL
35763,"Owens Cross Roads",AL
36201,Oxford,AL
36203,Oxford,AL
36207,Oxford,AL
36253,Oxford,AL
36260,Oxford,AL
36268,Oxford,AL
36360,Ozark,AL
36361,Ozark,AL
35764,"Paint Rock",AL
35776,"Paint Rock",AL
35123,Palmerdale,AL
35477,Panola,AL
36370,Pansey,AL
35580,Parrish,AL
35007,Pelham,AL
35043,Pelham,AL
35124,Pelham,AL
35242,Pelham,AL
35244,Pelham,AL
35054,"Pell City",AL
35125,"Pell City",AL
35128,"Pell City",AL
35135,"Pell City",AL
36916,Pennington,AL
36562,Perdido,AL
36470,"Perdue Hill",AL
36061,Perote,AL
36471,Peterman,AL
35478,Peterson,AL
36049,Petrey,AL
36062,Petrey,AL
36867,"Phenix City",AL
36868,"Phenix City",AL
36869,"Phenix City",AL
36870,"Phenix City",AL
36877,"Phenix City",AL
35581,"Phil Campbell",AL
36272,Piedmont,AL
36013,"Pike Road",AL
36052,"Pike Road",AL
36057,"Pike Road",AL
36064,"Pike Road",AL
36116,"Pike Road",AL
36117,"Pike Road",AL
36350,Pinckard,AL
36371,Pinckard,AL
36768,"Pine Apple",AL
36769,"Pine Hill",AL
36022,"Pine Level",AL
36066,"Pine Level",AL
36067,"Pine Level",AL
35123,Pinson,AL
35126,Pinson,AL
35215,Pinson,AL
35765,Pisgah,AL
36871,Pittsview,AL
36758,Plantersville,AL
35023,"Pleasant Grove",AL
35118,"Pleasant Grove",AL
35127,"Pleasant Grove",AL
35224,"Pleasant Grove",AL
36532,"Point Clear",AL
36564,"Point Clear",AL
36008,Prattville,AL
36054,Prattville,AL
36066,Prattville,AL
36067,Prattville,AL
36068,Prattville,AL
35766,Princeton,AL
35130,Quinton,AL
35131,Ragland,AL
35906,"Rainbow City",AL
35968,Rainsville,AL
35986,Rainsville,AL
35480,Ralph,AL
36069,Ramer,AL
36273,Ranburne,AL
36792,Randolph,AL
36473,Range,AL
35582,"Red Bay",AL
36474,"Red Level",AL
35481,Reform,AL
35133,Remlap,AL
36475,Repton,AL
36421,"River Falls",AL
36474,"River Falls",AL
36476,"River Falls",AL
35125,Riverside,AL
35135,Riverside,AL
36274,Roanoke,AL
36567,Robertsdale,AL
36576,Robertsdale,AL
35136,Rockford,AL
35652,Rogersville,AL
35653,Russellville,AL
35654,Russellville,AL
36049,Rutledge,AL
36071,Rutledge,AL
35767,Ryland,AL
36773,Safford,AL
35137,Saginaw,AL
36568,"Saint Elmo",AL
36569,"Saint Stephens",AL
36874,Salem,AL
35482,Samantha,AL
36477,Samson,AL
36505,Saraland,AL
36521,Saraland,AL
36525,Saraland,AL
36571,Saraland,AL
36613,Saraland,AL
36775,Sardis,AL
36571,Satsuma,AL
36572,Satsuma,AL
36776,Sawyerville,AL
35139,Sayre,AL
35768,Scottsboro,AL
35769,Scottsboro,AL
35776,Scottsboro,AL
36875,Seale,AL
35771,Section,AL
36701,Selma,AL
36702,Selma,AL
36703,Selma,AL
36574,Seminole,AL
36575,Semmes,AL
36613,Semmes,AL
36618,Semmes,AL
35142,Shannon,AL
35660,Sheffield,AL
35661,Sheffield,AL
35051,Shelby,AL
35143,Shelby,AL
36075,Shorter,AL
36373,Shorterville,AL
36919,Silas,AL
35144,Siluria,AL
36576,Silverhill,AL
35063,Sipsey,AL
35584,Sipsey,AL
36374,Skipperville,AL
36344,Slocomb,AL
36375,Slocomb,AL
36870,"Smiths Station",AL
36877,"Smiths Station",AL
35640,Somerville,AL
35670,Somerville,AL
36507,"Spanish Fort",AL
36527,"Spanish Fort",AL
36577,"Spanish Fort",AL
36578,"Spanish Fort",AL
36272,"Spring Garden",AL
36275,"Spring Garden",AL
35120,Springville,AL
35146,Springville,AL
35581,"Spruce Pine",AL
35585,"Spruce Pine",AL
36790,Stanton,AL
36507,Stapleton,AL
36527,Stapleton,AL
36551,Stapleton,AL
36578,Stapleton,AL
35987,Steele,AL
35147,Sterrett,AL
35176,Sterrett,AL
35178,Sterrett,AL
35752,Stevenson,AL
35772,Stevenson,AL
36507,Stockton,AL
36579,Stockton,AL
35586,Sulligent,AL
35062,Sumiton,AL
35148,Sumiton,AL
36535,Summerdale,AL
36580,Summerdale,AL
36581,Sunflower,AL
36782,"Sweet Water",AL
35149,Sycamore,AL
35014,Sylacauga,AL
35149,Sylacauga,AL
35150,Sylacauga,AL
35151,Sylacauga,AL
35160,Sylacauga,AL
35968,Sylvania,AL
35978,Sylvania,AL
35986,Sylvania,AL
35988,Sylvania,AL
35160,Talladega,AL
35161,Talladega,AL
36078,Tallassee,AL
35671,Tanner,AL
36582,Theodore,AL
36783,Thomaston,AL
36784,Thomasville,AL
35045,Thorsby,AL
35085,Thorsby,AL
35171,Thorsby,AL
36529,Tibbie,AL
36583,Tibbie,AL
36080,Titus,AL
35773,Toney,AL
35672,"Town Creek",AL
35587,Townley,AL
36921,Toxey,AL
35172,Trafford,AL
35180,Trafford,AL
35774,Trenton,AL
35601,Trinity,AL
35673,Trinity,AL
36079,Troy,AL
36081,Troy,AL
36082,Troy,AL
35015,Trussville,AL
35126,Trussville,AL
35173,Trussville,AL
35210,Trussville,AL
35235,Trussville,AL
35401,Tuscaloosa,AL
35402,Tuscaloosa,AL
35403,Tuscaloosa,AL
35404,Tuscaloosa,AL
35405,Tuscaloosa,AL
35406,Tuscaloosa,AL
35407,Tuscaloosa,AL
35446,Tuscaloosa,AL
35452,Tuscaloosa,AL
35453,Tuscaloosa,AL
35473,Tuscaloosa,AL
35475,Tuscaloosa,AL
35476,Tuscaloosa,AL
35485,Tuscaloosa,AL
35486,Tuscaloosa,AL
35487,Tuscaloosa,AL
35490,Tuscaloosa,AL
35674,Tuscumbia,AL
36083,Tuskegee,AL
36087,Tuskegee,AL
36088,Tuskegee,AL
36866,Tuskegee,AL
36087,"Tuskegee Institute",AL
36785,Tyler,AL
35175,"Union Grove",AL
36089,"Union Springs",AL
36786,Uniontown,AL
36480,Uriah,AL
35775,"Valhermoso Springs",AL
36854,Valley,AL
36872,Valley,AL
35984,"Valley Head",AL
35989,"Valley Head",AL
35184,Vance,AL
35188,Vance,AL
35490,Vance,AL
35094,Vandiver,AL
35147,Vandiver,AL
35176,Vandiver,AL
36091,Verbena,AL
35592,Vernon,AL
35582,Vina,AL
35593,Vina,AL
35014,Vincent,AL
35078,Vincent,AL
35178,Vincent,AL
36584,"Vinegar Bend",AL
35179,Vinemont,AL
36481,Vredenburgh,AL
36276,Wadley,AL
36585,Wagarville,AL
35952,"Walnut Grove",AL
35990,"Walnut Grove",AL
36922,Ward,AL
35180,Warrior,AL
35677,Waterloo,AL
35181,Watson,AL
35182,Wattsville,AL
36879,Waverly,AL
36277,Weaver,AL
36303,Webb,AL
36321,Webb,AL
36376,Webb,AL
36278,Wedowee,AL
36279,Wellington,AL
35183,Weogufka,AL
35184,"West Blocton",AL
35491,"West Greene",AL
35043,Westover,AL
35078,Westover,AL
35147,Westover,AL
35185,Westover,AL
35186,Westover,AL
36092,Wetumpka,AL
