zipcode,city,state
69345,Harrisburg,NE
68718,Harrison,NE
68724,Harrison,NE
68760,Harrison,NE
69346,Harrison,NE
68739,Hartington,NE
68944,Harvard,NE
68901,Hastings,NE
68902,Hastings,NE
68955,Hastings,NE
69347,"Hay Springs",NE
69032,"Hayes Center",NE
68844,Hazard,NE
68945,Heartwell,NE
68370,Hebron,NE
69348,Hemingford,NE
68371,Henderson,NE
68946,Hendley,NE
68029,Herman,NE
69143,Hershey,NE
68372,Hickman,NE
68947,Hildreth,NE
68948,Holbrook,NE
68949,Holdrege,NE
68950,Holstein,NE
68030,Homer,NE
68031,Hooper,NE
68846,Hordville,NE
68740,Hoskins,NE
68641,Howells,NE
68741,Hubbard,NE
68375,Hubbell,NE
68376,Humboldt,NE
68642,Humphrey,NE
69350,Hyannis,NE
69033,Imperial,NE
68952,Inavale,NE
69034,Indianola,NE
68954,Inland,NE
68742,Inman,NE
68033,Ithaca,NE
68743,Jackson,NE
68377,Jansen,NE
68378,Johnson,NE
69214,Johnstown,NE
68955,Juniata,NE
68845,Kearney,NE
68847,Kearney,NE
68848,Kearney,NE
68849,Kearney,NE
68956,Kenesaw,NE
68034,Kennard,NE
69144,Keystone,NE
69216,Kilgore,NE
69145,Kimball,NE
68046,"La Vista",NE
68128,"La Vista",NE
69351,Lakeside,NE
68745,Laurel,NE
68957,Lawrence,NE
69036,Lebanon,NE
68643,Leigh,NE
69146,Lemoyne,NE
69147,Lewellen,NE
68380,Lewiston,NE
68850,Lexington,NE
68351,Liberty,NE
68354,Liberty,NE
68381,Liberty,NE
68406,Liberty,NE
68959,Liberty,NE
68310,Lincoln,NE
68336,Lincoln,NE
68430,Lincoln,NE
68501,Lincoln,NE
68502,Lincoln,NE
68503,Lincoln,NE
68504,Lincoln,NE
68505,Lincoln,NE
68506,Lincoln,NE
68507,Lincoln,NE
68508,Lincoln,NE
68509,Lincoln,NE
68510,Lincoln,NE
68512,Lincoln,NE
68514,Lincoln,NE
68516,Lincoln,NE
68517,Lincoln,NE
68520,Lincoln,NE
68521,Lincoln,NE
68522,Lincoln,NE
68523,Lincoln,NE
68524,Lincoln,NE
68526,Lincoln,NE
68527,Lincoln,NE
68528,Lincoln,NE
68529,Lincoln,NE
68531,Lincoln,NE
68542,Lincoln,NE
68583,Lincoln,NE
68588,Lincoln,NE
68633,Lincoln,NE
68636,Lincoln,NE
68641,Lincoln,NE
68786,Lincoln,NE
68788,Lincoln,NE
68947,Lincoln,NE
68959,Lincoln,NE
68982,Lincoln,NE
68644,Lindsay,NE
68036,Linwood,NE
69148,Lisco,NE
68852,Litchfield,NE
69149,Lodgepole,NE
69217,"Long Pine",NE
68958,Loomis,NE
68382,Lorton,NE
68037,Louisville,NE
68853,"Loup City",NE
69352,Lyman,NE
68746,Lynch,NE
68038,Lyons,NE
68039,Macy,NE
68354,Madison,NE
68361,Madison,NE
68748,Madison,NE
69150,Madrid,NE
68749,Magnet,NE
68402,Malcolm,NE
68040,Malmo,NE
68403,Manley,NE
68854,Marquette,NE
69354,Marsland,NE
68404,Martell,NE
68751,Maskell,NE
68855,"Mason City",NE
69037,Max,NE
69151,Maxwell,NE
69038,Maywood,NE
69001,"Mc Cook",NE
68401,"Mc Cool Junction",NE
69334,Mcgrew,NE
69353,Mcgrew,NE
68747,Mclean,NE
68003,Mead,NE
68041,Mead,NE
68628,Mead,NE
68816,Mead,NE
68826,Mead,NE
68864,Mead,NE
68752,"Meadow Grove",NE
69355,Melbeta,NE
68042,Memphis,NE
68856,Merna,NE
69218,Merriman,NE
68405,Milford,NE
68729,Miller,NE
68789,Miller,NE
68858,Miller,NE
68406,Milligan,NE
68753,Mills,NE
69356,Minatare,NE
68924,Minden,NE
68959,Minden,NE
69357,Mitchell,NE
68647,Monroe,NE
69039,Moorefield,NE
69358,Morrill,NE
68648,"Morse Bluff",NE
68719,Mullen,NE
68746,Mullen,NE
69152,Mullen,NE
68407,Murdock,NE
68409,Murray,NE
68755,Naper,NE
68960,Naponee,NE
68410,"Nebraska City",NE
68413,Nehawka,NE
68004,Neligh,NE
68756,Neligh,NE
68788,Neligh,NE
68961,Nelson,NE
68301,Nemaha,NE
68331,Nemaha,NE
68358,Nemaha,NE
68414,Nemaha,NE
69219,Nenzel,NE
68757,Newcastle,NE
68758,"Newman Grove",NE
68759,Newport,NE
68044,Nickerson,NE
68760,Niobrara,NE
68701,Norfolk,NE
68702,Norfolk,NE
68649,"North Bend",NE
68859,"North Loup",NE
69101,"North Platte",NE
69103,"North Platte",NE
68964,Oak,NE
68761,Oakdale,NE
68045,Oakland,NE
68860,Oconto,NE
