zipcode,city,state
37730,Eagan,TN
37060,Eagleville,TN
38331,Eaton,TN
37731,Eidson,TN
37732,Elgin,TN
37852,Elgin,TN
37872,Elgin,TN
37601,Elizabethton,TN
37643,Elizabethton,TN
37644,Elizabethton,TN
37682,Elizabethton,TN
38449,Elkton,TN
38455,Elkton,TN
38477,Elkton,TN
38029,Ellendale,TN
38560,Elmwood,TN
37328,Elora,TN
37329,Englewood,TN
38332,Enville,TN
37061,Erin,TN
37650,Erwin,TN
37330,"Estill Springs",TN
37398,"Estill Springs",TN
38456,Ethridge,TN
37331,Etowah,TN
38333,Eva,TN
37332,Evensville,TN
37062,Fairview,TN
37656,"Fall Branch",TN
37333,Farner,TN
37334,Fayetteville,TN
38334,Finger,TN
38030,Finley,TN
38457,"Five Points",TN
37657,"Flag Pond",TN
37335,Flintville,TN
37063,Fosterville,TN
38459,Frankewing,TN
37027,Franklin,TN
37064,Franklin,TN
37065,Franklin,TN
37067,Franklin,TN
37068,Franklin,TN
37069,Franklin,TN
38034,Friendship,TN
37737,Friendsville,TN
37742,Friendsville,TN
38336,Fruitvale,TN
38337,Gadsden,TN
38562,Gainesboro,TN
37066,Gallatin,TN
37075,Gallatin,TN
38002,Gallaway,TN
38036,Gallaway,TN
38049,Gallaway,TN
38037,Gates,TN
37738,Gatlinburg,TN
37336,Georgetown,TN
38125,Germantown,TN
38138,Germantown,TN
38139,Germantown,TN
38183,Germantown,TN
38338,Gibson,TN
38343,Gibson,TN
37071,Gladeville,TN
38229,Gleason,TN
37070,Goodlettsville,TN
37072,Goodlettsville,TN
37075,Goodlettsville,TN
37115,Goodlettsville,TN
38460,Goodspring,TN
38547,Gordonsville,TN
38563,Gordonsville,TN
38567,Gordonsville,TN
38039,"Grand Junction",TN
37337,Grandview,TN
38564,Granville,TN
37321,Graysville,TN
37338,Graysville,TN
37742,Greenback,TN
37073,Greenbrier,TN
37616,Greeneville,TN
37641,Greeneville,TN
37743,Greeneville,TN
37744,Greeneville,TN
37745,Greeneville,TN
38230,Greenfield,TN
38556,Grimsley,TN
38565,Grimsley,TN
37339,"Gruetli Laager",TN
37340,Guild,TN
38339,Guys,TN
38367,Guys,TN
38037,Halls,TN
38040,Halls,TN
38461,Hampshire,TN
37658,Hampton,TN
37748,Harriman,TN
37763,Harriman,TN
37341,Harrison,TN
37416,Harrison,TN
37724,Harrogate,TN
37752,Harrogate,TN
37753,Hartford,TN
37022,Hartsville,TN
37031,Hartsville,TN
37057,Hartsville,TN
37074,Hartsville,TN
37087,Hartsville,TN
37754,Heiskell,TN
37755,Helenwood,TN
38340,Henderson,TN
37066,Hendersonville,TN
37075,Hendersonville,TN
37077,Hendersonville,TN
38041,Henning,TN
38063,Henning,TN
38231,Henry,TN
37076,Hermitage,TN
38567,Hickman,TN
38042,"Hickory Valley",TN
38568,Hilham,TN
37342,Hillsboro,TN
37343,Hixson,TN
38462,Hohenwald,TN
38341,Holladay,TN
38342,"Hollow Rock",TN
38232,Hornbeak,TN
38008,Hornsby,TN
38044,Hornsby,TN
